DATE,ANONYMIZED CATEGORY,ANONYMIZED PRODUCT,ANONYMIZED BUSINESS,ANONYMIZED LOCATION,QUANTITY,VALUE,Month-Year,is_balanced
2024-01-05 15:13:00,Category-100,Product-0348,Business-04b6,Location-e2f8,5,1575.0,January 2024,
2024-01-05 15:13:00,Category-76,Product-712d,Business-04b6,Location-e2f8,1,3680.0,January 2024,
2024-01-05 16:07:00,Category-77,Product-d09c,Business-d72e,Location-689f,6,3120.0,January 2024,
2024-01-05 17:15:00,Category-76,Product-113e,Business-71e2,Location-bb69,3,7550.0,January 2024,
2024-01-05 17:18:00,Category-75,Product-9eea,Business-f13b,Location-bb69,20,2175.0,January 2024,
2024-01-05 17:29:00,Category-120,Product-3050,Business-776d,Location-1ba8,15,2130.0,January 2024,
2024-01-05 17:33:00,Category-75,Product-6aa1,Business-1afb,Location-d1a8,3,2199.0,January 2024,
2024-01-05 17:47:00,Category-77,Product-d09c,Business-470a,Location-03fc,4,3120.0,January 2024,
2024-01-05 18:12:00,Category-76,Product-e805,Business-80b3,Location-f37d,8,7320.0,January 2024,
2024-01-05 18:13:00,Category-76,Product-e805,Business-e268,Location-3e32,7,7320.0,January 2024,
2024-01-05 18:14:00,Category-76,Product-e805,Business-43c3,Location-03fc,2,7320.0,January 2024,
2024-01-05 18:14:00,Category-76,Product-e805,Business-83cd,Location-3e32,4,7320.0,January 2024,
2024-01-05 18:28:00,Category-85,Product-0c64,Business-d72e,Location-689f,15,1190.0,January 2024,
2024-01-05 18:30:00,Category-76,Product-e805,Business-5a29,Location-e5b0,5,7320.0,January 2024,
2024-01-05 18:32:00,Category-76,Product-e805,Business-c65f,Location-b125,20,7320.0,January 2024,
2024-01-05 18:57:00,Category-119,Product-66e0,Business-9239,Location-7f37,7,1740.0,January 2024,
2024-01-05 18:57:00,Category-76,Product-712d,Business-9239,Location-7f37,1,3560.0,January 2024,
2024-01-05 19:40:00,Category-75,Product-8f75,Business-8d06,Location-03fc,3,4310.0,January 2024,
2024-01-05 19:40:00,Category-77,Product-d09c,Business-8d06,Location-03fc,2,3120.0,January 2024,
2024-01-05 19:42:00,Category-77,Product-d09c,Business-1f55,Location-e2f8,15,3120.0,January 2024,
2024-01-05 19:49:00,Category-91,Product-e125,Business-8abb,Location-03fc,3,1510.0,January 2024,
2024-01-05 20:01:00,Category-76,Product-e805,Business-2197,Location-689f,50,7320.0,January 2024,
2024-01-05 20:11:00,Category-101,Product-fd67,Business-3955,Location-eb12,4,1770.0,January 2024,
2024-01-05 20:22:00,Category-77,Product-d09c,Business-d81e,Location-03fc,5,3120.0,January 2024,
2024-01-05 20:27:00,Category-75,Product-a6d5,Business-96eb,Location-689f,2,4355.0,January 2024,
2024-01-05 20:39:00,Category-76,Product-e805,Business-f4f4,Location-3e32,3,7320.0,January 2024,
2024-01-05 21:11:00,Category-76,Product-e805,Business-ffb1,Location-f37d,1,7320.0,January 2024,
2024-01-05 21:11:00,Category-110,Product-ae43,Business-ffb1,Location-f37d,1,2541.0,January 2024,
2024-01-05 21:11:00,Category-79,Product-9992,Business-ffb1,Location-f37d,9,201.0,January 2024,
2024-01-05 21:11:00,Category-83,Product-3300,Business-ffb1,Location-f37d,1,2667.0,January 2024,
2024-01-05 21:11:00,Category-106,Product-c14c,Business-ffb1,Location-f37d,1,1329.0,January 2024,
2024-01-05 21:16:00,Category-119,Product-66e0,Business-263c,Location-689f,14,1740.0,January 2024,
2024-01-05 21:16:00,Category-120,Product-3050,Business-263c,Location-689f,14,2130.0,January 2024,
2024-01-05 21:26:00,Category-76,Product-e805,Business-a43d,Location-3e32,6,7320.0,January 2024,
2024-01-05 21:28:00,Category-120,Product-14f3,Business-2a95,Location-d32a,3,2120.0,January 2024,
2024-01-05 21:45:00,Category-77,Product-d09c,Business-a8bd,Location-689f,12,3120.0,January 2024,
2024-01-05 22:08:00,Category-119,Product-66e0,Business-2197,Location-689f,45,1740.0,January 2024,
2024-01-05 22:53:00,Category-77,Product-32cc,Business-2590,Location-0451,2,3130.0,January 2024,
2024-01-05 22:54:00,Category-100,Product-6a23,Business-21e9,Location-0451,1,2116.0,January 2024,
2024-01-05 22:54:00,Category-75,Product-42ab,Business-21e9,Location-0451,1,2702.0,January 2024,
2024-01-06 10:46:00,Category-100,Product-1398,Business-2e05,Location-f7fa,15,2130.0,January 2024,
2024-01-06 11:42:00,Category-120,Product-7864,Business-20fc,Location-b125,6,2210.0,January 2024,
2024-01-06 17:49:00,Category-76,Product-38f7,Business-c70a,Location-b125,2,3560.0,January 2024,
2024-01-07 10:05:00,Category-76,Product-38f7,Business-9732,Location-7f37,8,3560.0,January 2024,
2024-01-07 11:00:00,Category-100,Product-e729,Business-3e2d,Location-0451,5,2120.0,January 2024,
2024-01-07 12:15:00,Category-85,Product-57e8,Business-7c25,Location-1979,2,870.0,January 2024,
2024-01-07 12:43:00,Category-104,Product-7c83,Business-966e,Location-e2f8,1,1115.0,January 2024,
2024-01-07 12:43:00,Category-84,Product-b46a,Business-966e,Location-e2f8,1,696.0,January 2024,
2024-01-07 14:18:00,Category-76,Product-38f7,Business-0204,Location-e2f8,1,3510.0,January 2024,
2024-01-07 15:49:00,Category-77,Product-d09c,Business-4fee,Location-b27b,3,3160.0,January 2024,
2024-01-07 15:57:00,Category-75,Product-8f75,Business-655d,Location-66f4,6,4310.0,January 2024,
2024-01-07 15:58:00,Category-79,Product-9992,Business-5fa7,Location-128a,1,201.0,January 2024,
2024-01-07 16:04:00,Category-78,Product-7951,Business-476c,Location-b27b,1,1324.0,January 2024,
2024-01-07 16:07:00,Category-76,Product-e805,Business-7a03,Location-3fc0,6,7790.0,January 2024,
2024-01-07 16:11:00,Category-120,Product-3050,Business-6f4d,Location-689f,20,2130.0,January 2024,
2024-01-07 16:20:00,Category-76,Product-38f7,Business-294a,Location-b27b,1,3470.0,January 2024,
2024-01-07 16:23:00,Category-91,Product-c9b9,Business-076a,Location-66f4,4,615.0,January 2024,
2024-01-07 16:38:00,Category-76,Product-e805,Business-ce15,Location-3e32,2,7790.0,January 2024,
2024-01-07 16:44:00,Category-113,Product-5a61,Business-3bf0,Location-66f4,6,10920.0,January 2024,
2024-01-07 16:51:00,Category-76,Product-e805,Business-fe7d,Location-689f,10,7790.0,January 2024,
2024-01-07 16:51:00,Category-75,Product-8f75,Business-fe7d,Location-689f,30,4310.0,January 2024,
2024-01-07 17:04:00,Category-76,Product-38f7,Business-1ae8,Location-47dc,2,3470.0,January 2024,
2024-01-07 17:04:00,Category-120,Product-9a3e,Business-1ae8,Location-47dc,3,2066.0,January 2024,
2024-01-07 17:12:00,Category-78,Product-7951,Business-43f8,Location-3e32,5,1324.0,January 2024,
2024-01-07 17:24:00,Category-77,Product-d09c,Business-7ab4,Location-689f,4,3160.0,January 2024,
2024-01-07 17:53:00,Category-85,Product-6859,Business-978e,Location-1c33,5,885.0,January 2024,
2024-01-07 17:55:00,Category-76,Product-e805,Business-d72e,Location-689f,4,7790.0,January 2024,
2024-01-07 17:55:00,Category-121,Product-aea4,Business-d72e,Location-689f,10,1290.0,January 2024,
2024-01-07 17:55:00,Category-76,Product-38f7,Business-d72e,Location-689f,3,3470.0,January 2024,
2024-01-07 18:11:00,Category-120,Product-29ee,Business-965c,Location-3e32,10,2120.0,January 2024,
2024-01-07 18:11:00,Category-120,Product-7493,Business-965c,Location-3e32,3,2140.0,January 2024,
2024-01-07 18:12:00,Category-100,Product-1398,Business-7cf4,Location-f21b,4,2130.0,January 2024,
2024-01-07 18:12:00,Category-100,Product-b9c9,Business-7cf4,Location-f21b,4,2170.0,January 2024,
2024-01-07 18:38:00,Category-74,Product-b79b,Business-95a5,Location-0451,20,2176.0,January 2024,
2024-01-07 18:40:00,Category-84,Product-c942,Business-b3e6,Location-7aae,4,728.0,January 2024,
2024-01-07 18:42:00,Category-74,Product-b79b,Business-ee96,Location-62b5,5,2176.0,January 2024,
2024-01-07 18:45:00,Category-76,Product-6082,Business-3d9d,Location-62b5,3,3550.0,January 2024,
2024-01-07 18:48:00,Category-77,Product-d09c,Business-016c,Location-47dc,1,3160.0,January 2024,
2024-01-07 18:49:00,Category-100,Product-a2cf,Business-6eda,Location-0451,1,2206.0,January 2024,
2024-01-07 18:49:00,Category-100,Product-e729,Business-6eda,Location-0451,12,2120.0,January 2024,
2024-01-07 18:49:00,Category-74,Product-b79b,Business-6eda,Location-0451,4,2176.0,January 2024,
2024-01-07 18:55:00,Category-77,Product-32cc,Business-63e2,Location-0451,5,3130.0,January 2024,
2024-01-07 18:56:00,Category-100,Product-e729,Business-6bf6,Location-1ea3,15,2120.0,January 2024,
2024-01-07 19:31:00,Category-76,Product-e805,Business-77af,Location-b27b,1,7790.0,January 2024,
2024-01-07 19:39:00,Category-77,Product-d09c,Business-328d,Location-3fc0,25,3160.0,January 2024,
2024-01-07 20:00:00,Category-77,Product-d09c,Business-31b8,Location-03fc,5,3160.0,January 2024,
2024-01-07 20:01:00,Category-100,Product-7944,Business-fd3b,Location-128a,5,2136.0,January 2024,
2024-01-07 20:17:00,Category-102,Product-4883,Business-77af,Location-b27b,2,230.0,January 2024,
2024-01-07 20:26:00,Category-120,Product-3050,Business-7a03,Location-3fc0,9,2130.0,January 2024,
2024-01-07 20:26:00,Category-120,Product-4156,Business-7a03,Location-3fc0,9,2180.0,January 2024,
2024-01-07 20:26:00,Category-78,Product-7951,Business-7a03,Location-3fc0,3,1324.0,January 2024,
2024-01-07 20:58:00,Category-101,Product-fd67,Business-3955,Location-eb12,7,1770.0,January 2024,
2024-01-07 21:03:00,Category-120,Product-3050,Business-8119,Location-689f,100,2130.0,January 2024,
2024-01-07 21:03:00,Category-75,Product-8f75,Business-8119,Location-689f,20,4310.0,January 2024,
2024-01-07 21:11:00,Category-75,Product-5e14,Business-07de,Location-b27b,8,2180.0,January 2024,
2024-01-07 21:11:00,Category-77,Product-d09c,Business-07de,Location-b27b,6,3160.0,January 2024,
2024-01-07 21:23:00,Category-113,Product-5a61,Business-cd1c,Location-c2f2,3,10920.0,January 2024,
2024-01-07 21:50:00,Category-100,Product-5e32,Business-d81e,Location-03fc,6,1675.0,January 2024,
2024-01-07 21:50:00,Category-121,Product-aea4,Business-d81e,Location-03fc,5,1290.0,January 2024,
2024-01-07 21:50:00,Category-100,Product-1398,Business-61e9,Location-f7fa,20,2130.0,January 2024,
2024-01-07 21:50:00,Category-85,Product-2b58,Business-61e9,Location-f7fa,4,1290.0,January 2024,
2024-01-07 21:50:00,Category-120,Product-9a3e,Business-d81e,Location-03fc,7,2066.0,January 2024,
2024-01-07 22:00:00,Category-119,Product-3b21,Business-d81e,Location-03fc,2,1756.0,January 2024,
2024-01-07 22:00:00,Category-92,Product-d09a,Business-d81e,Location-03fc,4,1430.0,January 2024,
2024-01-07 22:14:00,Category-121,Product-aea4,Business-ba13,Location-3e32,25,1290.0,January 2024,
2024-01-07 22:46:00,Category-121,Product-aea4,Business-fef1,Location-3e32,2,1290.0,January 2024,
2024-01-07 23:21:00,Category-77,Product-d09c,Business-719c,Location-e2f8,2,3160.0,January 2024,
2024-01-08 06:56:00,Category-100,Product-7944,Business-dd07,Location-4ea1,1,2136.0,January 2024,
2024-01-08 10:00:00,Category-76,Product-e805,Business-7d15,Location-3e32,19,7790.0,January 2024,
2024-01-08 10:12:00,Category-120,Product-7493,Business-c574,Location-3e32,10,2140.0,January 2024,
2024-01-08 10:36:00,Category-121,Product-aea4,Business-fef1,Location-3e32,4,1290.0,January 2024,
2024-01-08 12:06:00,Category-120,Product-29ee,Business-20fc,Location-b125,40,2166.0,January 2024,
2024-01-08 12:16:00,Category-100,Product-30cd,Business-f1c4,Location-e2f8,16,1535.0,January 2024,
2024-01-08 12:50:00,Category-76,Product-e805,Business-1e3e,Location-03fc,30,7790.0,January 2024,
2024-01-08 12:54:00,Category-120,Product-3050,Business-91b5,Location-1ba8,20,2196.0,January 2024,
2024-01-08 13:08:00,Category-75,Product-8f75,Business-80b3,Location-f37d,8,4310.0,January 2024,
2024-01-08 13:08:00,Category-100,Product-0348,Business-80b3,Location-f37d,8,1575.0,January 2024,
2024-01-08 13:12:00,Category-76,Product-e805,Business-c5ff,Location-66f4,7,7790.0,January 2024,
2024-01-08 13:18:00,Category-106,Product-3908,Business-b477,Location-1ba8,1,610.0,January 2024,
2024-01-08 13:18:00,Category-75,Product-2175,Business-b477,Location-1ba8,1,4310.0,January 2024,
2024-01-08 13:24:00,Category-107,Product-8d56,Business-8abb,Location-03fc,5,1481.0,January 2024,
2024-01-08 13:45:00,Category-100,Product-30cd,Business-2e1a,Location-689f,8,1535.0,January 2024,
2024-01-08 13:50:00,Category-76,Product-e805,Business-e672,Location-689f,3,7790.0,January 2024,
2024-01-08 13:53:00,Category-120,Product-9a3e,Business-0ea3,Location-3e32,10,2066.0,January 2024,
2024-01-08 13:57:00,Category-120,Product-9a3e,Business-e912,Location-689f,4,2066.0,January 2024,
2024-01-08 13:57:00,Category-119,Product-66e0,Business-e912,Location-689f,6,1740.0,January 2024,
2024-01-08 13:57:00,Category-107,Product-8d56,Business-e912,Location-689f,1,1481.0,January 2024,
2024-01-08 14:17:00,Category-120,Product-14f3,Business-a196,Location-d32a,25,2120.0,January 2024,
2024-01-08 14:50:00,Category-83,Product-0367,Business-6ecc,Location-7f37,5,3512.0,January 2024,
2024-01-08 15:06:00,Category-120,Product-9a3e,Business-ba13,Location-3e32,20,2066.0,January 2024,
2024-01-08 15:11:00,Category-76,Product-e805,Business-fe7d,Location-689f,5,7790.0,January 2024,
2024-01-08 15:18:00,Category-120,Product-9a3e,Business-48f6,Location-f37d,2,2066.0,January 2024,
2024-01-08 15:18:00,Category-75,Product-8f75,Business-48f6,Location-f37d,4,4310.0,January 2024,
2024-01-08 15:18:00,Category-79,Product-8837,Business-48f6,Location-f37d,1,2193.0,January 2024,
2024-01-08 15:18:00,Category-83,Product-0367,Business-48f6,Location-f37d,3,3512.0,January 2024,
2024-01-08 15:33:00,Category-75,Product-8f75,Business-1e3e,Location-03fc,50,4310.0,January 2024,
2024-01-08 15:34:00,Category-120,Product-29ee,Business-ae7c,Location-e2f8,2,2166.0,January 2024,
2024-01-08 15:34:00,Category-104,Product-fcad,Business-ae7c,Location-e2f8,1,1288.0,January 2024,
2024-01-08 15:34:00,Category-101,Product-aec9,Business-ae7c,Location-e2f8,1,1810.0,January 2024,
2024-01-08 15:42:00,Category-77,Product-d09c,Business-d72e,Location-689f,8,3120.0,January 2024,
2024-01-08 15:52:00,Category-76,Product-e805,Business-58a9,Location-e5b0,4,7810.0,January 2024,
2024-01-08 15:53:00,Category-92,Product-d09a,Business-6b30,Location-689f,6,1430.0,January 2024,
2024-01-08 16:03:00,Category-119,Product-66e0,Business-3215,Location-689f,11,1740.0,January 2024,
2024-01-08 16:21:00,Category-76,Product-e805,Business-8b77,Location-e2f8,1,7810.0,January 2024,
2024-01-08 16:26:00,Category-120,Product-4156,Business-aef2,Location-4ea1,15,2180.0,January 2024,
2024-01-08 16:26:00,Category-120,Product-9a3e,Business-aef2,Location-4ea1,15,2066.0,January 2024,
2024-01-08 16:26:00,Category-100,Product-7944,Business-aef2,Location-4ea1,4,2136.0,January 2024,
2024-01-08 16:26:00,Category-119,Product-66e0,Business-aef2,Location-4ea1,15,1740.0,January 2024,
2024-01-08 16:26:00,Category-109,Product-0773,Business-aef2,Location-4ea1,5,1177.0,January 2024,
2024-01-08 16:26:00,Category-100,Product-0348,Business-aef2,Location-4ea1,10,1575.0,January 2024,
2024-01-08 16:41:00,Category-84,Product-6205,Business-b75e,Location-689f,4,258.0,January 2024,
2024-01-08 16:45:00,Category-100,Product-82c5,Business-c22f,Location-d1a8,7,2080.0,January 2024,
2024-01-08 16:49:00,Category-75,Product-ebae,Business-a63b,Location-006f,2,1240.0,January 2024,
2024-01-08 16:49:00,Category-76,Product-b4df,Business-a63b,Location-006f,4,3550.0,January 2024,
2024-01-08 17:01:00,Category-100,Product-a2cf,Business-5327,Location-62b5,3,2206.0,January 2024,
2024-01-08 17:11:00,Category-76,Product-e805,Business-a8bd,Location-689f,11,7810.0,January 2024,
2024-01-08 17:16:00,Category-113,Product-5a61,Business-8401,Location-4ea1,2,10920.0,January 2024,
2024-01-08 17:16:00,Category-75,Product-086d,Business-8401,Location-4ea1,4,2185.0,January 2024,
2024-01-08 17:20:00,Category-75,Product-ebae,Business-f9a6,Location-006f,1,1240.0,January 2024,
2024-01-08 17:20:00,Category-111,Product-bc39,Business-f9a6,Location-006f,1,585.0,January 2024,
2024-01-08 17:42:00,Category-100,Product-e729,Business-6539,Location-006f,7,2120.0,January 2024,
2024-01-08 17:45:00,Category-100,Product-1398,Business-3955,Location-eb12,30,2130.0,January 2024,
2024-01-08 17:45:00,Category-100,Product-b9c9,Business-3955,Location-eb12,5,2170.0,January 2024,
2024-01-08 18:05:00,Category-76,Product-e805,Business-1f55,Location-e2f8,5,7810.0,January 2024,
2024-01-08 18:05:00,Category-77,Product-d09c,Business-1f55,Location-e2f8,10,3120.0,January 2024,
2024-01-08 18:43:00,Category-101,Product-9ea7,Business-e672,Location-689f,8,1785.0,January 2024,
2024-01-08 19:08:00,Category-113,Product-5a61,Business-ba13,Location-3e32,4,10920.0,January 2024,
2024-01-08 19:32:00,Category-120,Product-14f3,Business-6068,Location-e2f8,12,2120.0,January 2024,
2024-01-08 19:32:00,Category-75,Product-5e14,Business-6068,Location-e2f8,5,2180.0,January 2024,
2024-01-08 19:38:00,Category-92,Product-d09a,Business-48f6,Location-f37d,1,1430.0,January 2024,
2024-01-08 19:45:00,Category-77,Product-32cc,Business-bf11,Location-0451,8,3130.0,January 2024,
2024-01-08 20:19:00,Category-75,Product-6aa1,Business-2e05,Location-f7fa,20,2180.0,January 2024,
2024-01-08 20:24:00,Category-76,Product-38f7,Business-bb3f,Location-1ba8,5,3470.0,January 2024,
2024-01-08 20:29:00,Category-107,Product-8d56,Business-610c,Location-3e32,3,1481.0,January 2024,
2024-01-08 20:30:00,Category-100,Product-db04,Business-80b3,Location-f37d,10,2126.0,January 2024,
2024-01-08 20:32:00,Category-119,Product-66e0,Business-d81e,Location-03fc,3,1740.0,January 2024,
2024-01-08 21:21:00,Category-110,Product-3cd3,Business-25df,Location-3e32,2,2115.0,January 2024,
2024-01-08 21:33:00,Category-83,Product-0367,Business-d177,Location-689f,1,3512.0,January 2024,
2024-01-08 21:45:00,Category-76,Product-e805,Business-a68c,Location-689f,3,7810.0,January 2024,
2024-01-08 22:00:00,Category-76,Product-e805,Business-d59e,Location-1ba8,2,7810.0,January 2024,
2024-01-08 22:01:00,Category-111,Product-b485,Business-ffb1,Location-f37d,5,551.0,January 2024,
2024-01-08 22:01:00,Category-102,Product-5e73,Business-ffb1,Location-f37d,5,240.0,January 2024,
2024-01-08 23:25:00,Category-75,Product-9eea,Business-2e05,Location-f7fa,8,2175.0,January 2024,
2024-01-08 23:25:00,Category-75,Product-6aa1,Business-2e05,Location-f7fa,12,2180.0,January 2024,
2024-01-08 23:29:00,Category-100,Product-94a8,Business-2298,Location-d1a8,3,2200.0,January 2024,
2024-01-08 23:29:00,Category-100,Product-b9c9,Business-2298,Location-d1a8,3,2170.0,January 2024,
2024-01-09 09:12:00,Category-75,Product-744d,Business-845f,Location-0451,70,2165.0,January 2024,
2024-01-09 09:12:00,Category-75,Product-1e6c,Business-845f,Location-0451,50,4290.0,January 2024,
2024-01-09 09:33:00,Category-100,Product-b9c9,Business-978e,Location-1c33,15,2170.0,January 2024,
2024-01-09 10:13:00,Category-109,Product-96a9,Business-20fc,Location-b125,5,938.0,January 2024,
2024-01-09 11:22:00,Category-85,Product-2b58,Business-755c,Location-1c33,2,1290.0,January 2024,
2024-01-09 11:22:00,Category-100,Product-b9c9,Business-755c,Location-1c33,2,2170.0,January 2024,
